"X","word","freq","sector","avg.freq"
"15445","opportunity",15,4,24.3333333333333
"20039","opportunity",52,5,24.3333333333333
"24715","opportunity",17,6,24.3333333333333
"740","stability",5,1,24.3333333333333
"4400","stability",31,2,24.3333333333333
"11932","stability",31,3,24.3333333333333
"15359","stability",20,4,24.3333333333333
"20059","stability",43,5,24.3333333333333
"24737","stability",16,6,24.3333333333333
"293","equal",10,1,24
"4240","equal",59,2,24
"11971","equal",24,3,24
"15399","equal",17,4,24
"20145","equal",24,5,24
"24864","equal",10,6,24
"4363","disabilities",34,2,24
"15462","disabilities",14,4,24
"117","institutions",18,1,23.8333333333333
"4294","institutions",44,2,23.8333333333333
"12253","institutions",9,3,23.8333333333333
"15341","institutions",21,4,23.8333333333333
"20057","institutions",43,5,23.8333333333333
"24967","institutions",8,6,23.8333333333333
"137","united",17,1,23.8333333333333
"4206","united",75,2,23.8333333333333
"11969","united",25,3,23.8333333333333
"15609","united",11,4,23.8333333333333
"20908","united",6,5,23.8333333333333
"24935","united",9,6,23.8333333333333
"372","appropriate",8,1,23.6666666666667
"4245","appropriate",56,2,23.6666666666667
"11957","appropriate",26,3,23.6666666666667
"15416","appropriate",16,4,23.6666666666667
"20126","appropriate",26,5,23.6666666666667
"24850","appropriate",10,6,23.6666666666667
"197","management",13,1,23.5
"4311","management",41,2,23.5
"11973","management",24,3,23.5
"15304","management",25,4,23.5
"20176","management",22,5,23.5
"24731","management",16,6,23.5
"270","specific",11,1,23.5
"4224","specific",64,2,23.5
"12129","specific",13,3,23.5
"15284","specific",28,4,23.5
"20310","specific",16,5,23.5
"24930","specific",9,6,23.5
"3829","single",1,1,23.3333333333333
"4202","single",76,2,23.3333333333333
"12016","single",20,3,23.3333333333333
"15512","single",13,4,23.3333333333333
"20149","single",24,5,23.3333333333333
"25145","single",6,6,23.3333333333333
"4326","believe",38,2,23.2
"12198","believe",10,3,23.2
"16030","believe",5,4,23.2
"20041","believe",50,5,23.2
"24773","believe",13,6,23.2
"321","universal",10,1,23.1666666666667
"4314","universal",41,2,23.1666666666667
"11956","universal",27,3,23.1666666666667
"15264","universal",31,4,23.1666666666667
"20165","universal",23,5,23.1666666666667
"25058","universal",7,6,23.1666666666667
"871","idea",4,1,23
"4153","idea",127,2,23
"14360","idea",1,3,23
"17142","idea",2,4,23
"21999","idea",2,5,23
"25938","idea",2,6,23
"313","resources",10,1,23
"4301","resources",43,2,23
"11982","resources",23,3,23
"15373","resources",19,4,23
"20180","resources",22,5,23
"24681","resources",21,6,23
"6174","irp",4,2,23
"15221","irp",42,4,23
"536","cultural",6,1,22.8333333333333
"4299","cultural",43,2,22.8333333333333
"11987","cultural",22,3,22.8333333333333
"15220","cultural",42,4,22.8333333333333
"20229","cultural",19,5,22.8333333333333
"25193","cultural",5,6,22.8333333333333
"4229","entities",62,2,22.6
"12359","entities",7,3,22.6
"15493","entities",13,4,22.6
"20232","entities",19,5,22.6
"24796","entities",12,6,22.6
"336","companies",9,1,22.5
"4251","companies",54,2,22.5
"12629","companies",4,3,22.5
"15289","companies",26,4,22.5
"20087","companies",34,5,22.5
"24947","companies",8,6,22.5
"1075","consensus",3,1,22.5
"4327","consensus",38,2,22.5
"11946","consensus",28,3,22.5
"15460","consensus",14,4,22.5
"20081","consensus",36,5,22.5
"24722","consensus",16,6,22.5
"349","legal",9,1,22.5
"4265","legal",51,2,22.5
"12033","legal",18,3,22.5
"15259","legal",32,4,22.5
"20191","legal",21,5,22.5
"25347","legal",4,6,22.5
"135","there",17,1,22.5
"4278","there",48,2,22.5
"12010","there",21,3,22.5
"15451","there",15,4,22.5
"20151","there",24,5,22.5
"24885","there",10,6,22.5
"382","critical",8,1,22.3333333333333
"4335","critical",37,2,22.3333333333333
"11986","critical",22,3,22.3333333333333
"15432","critical",15,4,22.3333333333333
"20076","critical",37,5,22.3333333333333
"24746","critical",15,6,22.3333333333333
"99","nations",19,1,22.3333333333333
"4218","nations",67,2,22.3333333333333
"12061","nations",16,3,22.3333333333333
"15960","nations",6,4,22.3333333333333
"20518","nations",10,5,22.3333333333333
"24732","nations",16,6,22.3333333333333
"176","bodies",14,1,22.1666666666667
"4238","bodies",59,2,22.1666666666667
"12163","bodies",11,3,22.1666666666667
"15570","bodies",11,4,22.1666666666667
"20111","bodies",30,5,22.1666666666667
"24942","bodies",8,6,22.1666666666667
"140","common",16,1,22.1666666666667
"4258","common",52,2,22.1666666666667
"12001","common",21,3,22.1666666666667
"15397","common",17,4,22.1666666666667
"20224","common",19,5,22.1666666666667
"24946","common",8,6,22.1666666666667
"668","efforts",5,1,22.1666666666667
"4337","efforts",37,2,22.1666666666667
"11930","efforts",31,3,22.1666666666667
"15625","efforts",10,4,22.1666666666667
"20077","efforts",37,5,22.1666666666667
"24778","efforts",13,6,22.1666666666667
"262","involved",11,1,22.1666666666667
"4386","involved",32,2,22.1666666666667
"12031","involved",18,3,22.1666666666667
"15404","involved",17,4,22.1666666666667
"20079","involved",37,5,22.1666666666667
"24699","involved",18,6,22.1666666666667
"75","anais",22,1,22
"277","areas",10,1,22
"4309","areas",41,2,22
"11998","areas",21,3,22
"15520","areas",12,4,22
"20080","areas",36,5,22
"24791","areas",12,6,22
"157","capacity",15,1,22
"4260","capacity",51,2,22
"11970","capacity",24,3,22
"15522","capacity",12,4,22
"20251","capacity",18,5,22
"24793","capacity",12,6,22
"179","develop",14,1,22
"4317","develop",40,2,22
"11978","develop",23,3,22
"15380","develop",18,4,22
"20171","develop",22,5,22
"24747","develop",15,6,22
"55","roles",27,1,22
"4321","roles",40,2,22
"11925","roles",33,3,22
"15784","roles",8,4,22
"20241","roles",19,5,22
"25251","roles",5,6,22
"4769","coalition",15,2,22
"12626","coalition",4,3,22
"15212","coalition",49,4,22
"20204","coalition",20,5,22
"4559","mses",22,2,22
"530","available",6,1,21.8333333333333
"4250","available",54,2,21.8333333333333
"12340","available",7,3,21.8333333333333
"15286","available",27,4,21.8333333333333
"20167","available",22,5,21.8333333333333
"24740","available",15,6,21.8333333333333
"1482","citizens",2,1,21.8333333333333
"4203","citizens",75,2,21.8333333333333
"12093","citizens",14,3,21.8333333333333
"15429","citizens",15,4,21.8333333333333
"20264","citizens",17,5,21.8333333333333
"24945","citizens",8,6,21.8333333333333
"198","members",13,1,21.8333333333333
"4329","members",38,2,21.8333333333333
"12458","members",6,3,21.8333333333333
"15343","members",21,4,21.8333333333333
"20141","members",25,5,21.8333333333333
"24636","members",28,6,21.8333333333333
"111","domain",18,1,21.6666666666667
"4293","domain",44,2,21.6666666666667
"12076","domain",15,3,21.6666666666667
"15578","domain",11,4,21.6666666666667
"20323","domain",15,5,21.6666666666667
"24638","domain",27,6,21.6666666666667
"598","report",6,1,21.6666666666667
"4234","report",61,2,21.6666666666667
"12387","report",7,3,21.6666666666667
"15274","report",29,4,21.6666666666667
"20587","report",9,5,21.6666666666667
"24703","report",18,6,21.6666666666667
"155","brazil",15,1,21.6
"4650","brazil",18,2,21.6
"12056","brazil",16,3,21.6
"15487","brazil",13,4,21.6
"20049","brazil",46,5,21.6
"260","interest",11,1,21.5
"4304","interest",42,2,21.5
"12078","interest",15,3,21.5
"15271","interest",29,4,21.5
"20276","interest",17,5,21.5
"24750","interest",15,6,21.5
"484","local",7,1,21.5
"4217","local",67,2,21.5
"12376","local",7,3,21.5
"15331","local",22,4,21.5
"20236","local",19,5,21.5
"25034","local",7,6,21.5
"78","chic",21,1,21
"224","example",12,1,21
"4272","example",49,2,21
"12362","example",7,3,21
"15384","example",18,4,21
"20188","example",21,5,21
"24690","example",19,6,21
"97","help",19,1,21
"4536","help",23,2,21
"11958","help",26,3,21
"15353","help",20,4,21
"20146","help",24,5,21
"24762","help",14,6,21
"83","similarities",21,1,21
"85","tree",21,1,21
"136","therefore",17,1,20.8333333333333
"4306","therefore",42,2,20.8333333333333
"12107","therefore",14,3,20.8333333333333
"15394","therefore",18,4,20.8333333333333
"20142","therefore",25,5,20.8333333333333
"24933","therefore",9,6,20.8333333333333
"345","individual",9,1,20.6666666666667
"4310","individual",41,2,20.6666666666667
"12368","individual",7,3,20.6666666666667
"15293","individual",26,4,20.6666666666667
"20148","individual",24,5,20.6666666666667
"24711","individual",17,6,20.6666666666667
"1251","review",3,1,20.6666666666667
"4675","review",18,2,20.6666666666667
"11994","review",22,3,20.6666666666667
"15390","review",18,4,20.6666666666667
"20338","review",15,5,20.6666666666667
"24606","review",48,6,20.6666666666667
"62","2013",25,1,20.5
"4960","2013",11,2,20.5
"12407","2013",6,3,20.5
"15226","2013",40,4,20.5
"70","contribution",23,1,20.5
"4510","contribution",24,2,20.5
"12046","contribution",17,3,20.5
"15278","contribution",28,4,20.5
"20227","contribution",19,5,20.5
"24795","contribution",12,6,20.5
"787","best",4,1,20.3333333333333
"4285","best",45,2,20.3333333333333
"12162","best",11,3,20.3333333333333
"15336","best",21,4,20.3333333333333
"20118","best",28,5,20.3333333333333
"24774","best",13,6,20.3333333333333
"218","building",12,1,20.3333333333333
"4372","building",33,2,20.3333333333333
"11951","building",27,3,20.3333333333333
"15616","building",10,4,20.3333333333333
"20168","building",22,5,20.3333333333333
"24697","building",18,6,20.3333333333333
"347","issue",9,1,20.3333333333333
"4279","issue",47,2,20.3333333333333
"12032","issue",18,3,20.3333333333333
"15424","issue",16,4,20.3333333333333
"20131","issue",26,5,20.3333333333333
"25114","issue",6,6,20.3333333333333
"713","participants",5,1,20.3333333333333
"4254","participants",54,2,20.3333333333333
"12567","participants",5,3,20.3333333333333
"15501","participants",13,4,20.3333333333333
"20193","participants",21,5,20.3333333333333
"24653","participants",24,6,20.3333333333333
"192","first",13,1,20.1666666666667
"4277","first",48,2,20.1666666666667
"12298","first",8,3,20.1666666666667
"15318","first",23,4,20.1666666666667
"20233","first",19,5,20.1666666666667
"24867","first",10,6,20.1666666666667
"138","used",17,1,20.1666666666667
"4302","used",43,2,20.1666666666667
"12235","used",10,3,20.1666666666667
"15295","used",26,4,20.1666666666667
"20485","used",11,5,20.1666666666667
"24769","used",14,6,20.1666666666667
"526","agreement",6,1,20
"4282","agreement",46,2,20
"11934","agreement",30,3,20
"15612","agreement",10,4,20
"20262","agreement",17,5,20
"24816","agreement",11,6,20
"1047","board",3,1,20
"4352","board",35,2,20
"12344","board",7,3,20
"15236","board",37,4,20
"20690","board",7,5,20
"24622","board",31,6,20
"79","control",21,1,20
"4241","control",58,2,20
"12139","control",12,3,20
"15671","control",9,4,20
"20452","control",11,5,20
"24897","control",9,6,20
"88","seminrio",20,1,20
"1263","shall",3,1,20
"4791","shall",15,2,20
"12475","shall",6,3,20
"15184","shall",75,4,20
"27614","shall",1,6,20
"182","providers",14,1,19.8
"4324","providers",39,2,19.8
"15372","providers",19,4,19.8
"20283","providers",17,5,19.8
"24876","providers",10,6,19.8
"9","cyber",55,1,19.6666666666667
"4551","cyber",22,2,19.6666666666667
"12168","cyber",11,3,19.6666666666667
"15527","cyber",12,4,19.6666666666667
"20321","cyber",15,5,19.6666666666667
"25492","cyber",3,6,19.6666666666667
"3480","oversight",1,1,19.6666666666667
"4233","oversight",61,2,19.6666666666667
"12262","oversight",9,3,19.6666666666667
"15446","oversight",15,4,19.6666666666667
"20856","oversight",6,5,19.6666666666667
"24644","oversight",26,6,19.6666666666667
"476","ietf",7,1,19.5
"5612","ietf",6,2,19.5
"12927","ietf",3,3,19.5
"15438","ietf",15,4,19.5
"20464","ietf",11,5,19.5
"24596","ietf",75,6,19.5
"160","country",15,1,19.3333333333333
"4276","country",48,2,19.3333333333333
"12425","country",6,3,19.3333333333333
"15350","country",20,4,19.3333333333333
"20349","country",14,5,19.3333333333333
"24776","country",13,6,19.3333333333333
"839","essential",4,1,19.1666666666667
"4355","essential",35,2,19.1666666666667
"12015","essential",20,3,19.1666666666667
"15436","essential",15,4,19.1666666666667
"20137","essential",25,5,19.1666666666667
"24725","essential",16,6,19.1666666666667
"68","media",24,1,19.1666666666667
"4344","media",36,2,19.1666666666667
"12959","media",3,3,19.1666666666667
"15228","media",40,4,19.1666666666667
"20575","media",9,5,19.1666666666667
"25591","media",3,6,19.1666666666667
"320","understanding",10,1,19.1666666666667
"4379","understanding",33,2,19.1666666666667
"12055","understanding",17,3,19.1666666666667
"15478","understanding",14,4,19.1666666666667
"20164","understanding",23,5,19.1666666666667
"24706","understanding",18,6,19.1666666666667
"86","agenda",20,1,19
"4308","agenda",41,2,19
"12013","agenda",20,3,19
"15414","agenda",16,4,19
"20294","agenda",16,5,19
"26307","agenda",1,6,19
"1112","everyone",3,1,19
"4469","everyone",26,2,19
"13270","everyone",2,3,19
"15193","everyone",67,4,19
"20384","everyone",13,5,19
"25524","everyone",3,6,19
"50","net",28,1,19
"4346","net",36,2,19
"12710","net",4,3,19
"15500","net",13,4,19
"20578","net",9,5,19
"24652","net",24,6,19
"168","place",15,1,19
"4411","place",30,2,19
"12006","place",21,3,19
"15386","place",18,4,19
"20179","place",22,5,19
"24978","place",8,6,19
"102","puc-sp",19,1,19
"319","today",10,1,19
"4313","today",41,2,19
"12601","today",5,3,19
"16002","today",6,4,19
"20066","today",41,5,19
"24847","today",11,6,19
"145","openness",16,1,18.8333333333333
"4750","openness",16,2,18.8333333333333
"12381","openness",7,3,18.8333333333333
"15245","openness",35,4,18.8333333333333
"20256","openness",18,5,18.8333333333333
"24679","openness",21,6,18.8333333333333
"655","declaration",5,1,18.8
"4342","declaration",36,2,18.8
"11964","declaration",25,3,18.8
"15379","declaration",18,4,18.8
"24858","declaration",10,6,18.8
"632","better",5,1,18.6666666666667
"4528","better",23,2,18.6666666666667
"12137","better",12,3,18.6666666666667
"15377","better",18,4,18.6666666666667
"20062","better",41,5,18.6666666666667
"24775","better",13,6,18.6666666666667
"623","all",5,1,18.5
"4303","all",42,2,18.5
"12090","all",14,3,18.5
"15299","all",25,4,18.5
"20248","all",18,5,18.5
"24997","all",7,6,18.5
"558","include",6,1,18.5
"4358","include",35,2,18.5
"12122","include",13,3,18.5
"15402","include",17,4,18.5
"20147","include",24,5,18.5
"24729","include",16,6,18.5
"652","create",5,1,18.3333333333333
"4261","create",51,2,18.3333333333333
"12426","create",6,3,18.3333333333333
"15924","create",6,4,18.3333333333333
"20091","create",33,5,18.3333333333333
"24899","create",9,6,18.3333333333333
"487","meetings",7,1,18.3333333333333
"4449","meetings",27,2,18.3333333333333
"12051","meetings",17,3,18.3333333333333
"15442","meetings",15,4,18.3333333333333
"20159","meetings",23,5,18.3333333333333
"24678","meetings",21,6,18.3333333333333
"33","practices",35,1,18.3333333333333
"4475","practices",26,2,18.3333333333333
"12317","practices",8,3,18.3333333333333
"15371","practices",19,4,18.3333333333333
"20523","practices",10,5,18.3333333333333
"24803","practices",12,6,18.3333333333333
"236","rules",12,1,18.3333333333333
"4273","rules",49,2,18.3333333333333
"12269","rules",9,3,18.3333333333333
"15604","rules",11,4,18.3333333333333
"20242","rules",19,5,18.3333333333333
"24882","rules",10,6,18.3333333333333
"232","others",12,1,18
"4410","others",30,2,18
"12154","others",12,3,18
"15294","others",26,4,18
"20336","others",15,5,18
"24784","others",13,6,18
"300","given",10,1,17.8333333333333
"4338","given",37,2,17.8333333333333
"11990","given",22,3,17.8333333333333
"15400","given",17,4,17.8333333333333
"20357","given",14,5,17.8333333333333
"25026","given",7,6,17.8333333333333
"195","like",13,1,17.8333333333333
"4489","like",25,2,17.8333333333333
"12149","like",12,3,17.8333333333333
"15759","like",8,4,17.8333333333333
"20064","like",41,5,17.8333333333333
"24968","like",8,6,17.8333333333333
"200","number",13,1,17.8333333333333
"4424","number",29,2,17.8333333333333
"12035","number",18,3,17.8333333333333
"15443","number",15,4,17.8333333333333
"20364","number",14,5,17.8333333333333
